Gene Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Regulation,Project ID
CILP2,937.45486224621,3.43836609323745,0.133544613691365,25.7469470178996,3.48745739832985e-146,3.6213906026699604e-144,Upregulated,Project_TCGA-BRCA
CKAP2L,621.446260940162,3.3342389990838,0.110696004749589,30.120680566804,2.5977145701661403e-199,1.07899114550603e-196,Upregulated,Project_TCGA-BRCA
CKMT2,135.52548272483,-2.24306822506735,0.125179754112809,-17.9187780081909,8.41564856916157e-72,1.7077992865610398e-70,Downregulated,Project_TCGA-BRCA
CKS2,1894.21136368699,2.6439394659425,0.0936245681077863,28.239804138788,1.89904003337613e-175,3.94394250335838e-173,Upregulated,Project_TCGA-BRCA
CLCA4,40.7998290804713,-3.28540334398084,0.246658438091668,-13.319647077145,1.7794668658734498e-40,1.43016682402559e-39,Downregulated,Project_TCGA-BRCA
CLDN11,554.214690061986,-2.46289844265658,0.14002998835328,-17.5883642612535,3.02483621683394e-69,5.6834314364804805e-68,Downregulated,Project_TCGA-BRCA
CLDN19,84.6624360111938,-3.49363598354124,0.235640958937572,-14.8260981422453,9.93419173774635e-50,1.08769092038297e-48,Downregulated,Project_TCGA-BRCA
CLDN25,6.18942295002192,4.10477504648885,0.329062395566211,12.4741541476529,1.0329727273848701e-35,7.15349187087886e-35,Upregulated,Project_TCGA-BRCA
CLDN5,930.736741987957,-2.57415052457054,0.143110656063028,-17.9871338402421,2.45743819691346e-72,5.11996888795566e-71,Downregulated,Project_TCGA-BRCA
CLDN6,41.4954087954781,3.79899903985556,0.276236709319533,13.7526943801706,4.90675326639786e-43,4.2954994289963696e-42,Upregulated,Project_TCGA-BRCA
CLDN8,823.614347621351,-2.09712638959718,0.200784816369144,-10.444646301051,1.55032210640378e-25,7.21979679418287e-25,Downregulated,Project_TCGA-BRCA
CLDN9,69.0639703501957,2.40539410045032,0.17698815432163,13.5907067321531,4.546687767245829e-42,3.86250820679605e-41,Upregulated,Project_TCGA-BRCA
CLEC2A,0.923316665627046,2.0771035193062,0.480341233959922,4.32422488942414,1.53069088288748e-05,2.69938097703066e-05,Upregulated,Project_TCGA-BRCA
CLEC3A,10204.6208596203,5.82990157091598,0.459287102847707,12.6933709541787,6.43551004846136e-37,4.6359419618473294e-36,Upregulated,Project_TCGA-BRCA
CLEC3B,445.217510541996,-4.00312698702313,0.124248228593301,-32.2187851878878,9.63150647801056e-228,9.40131347318611e-225,Downregulated,Project_TCGA-BRCA
CLEC4M,3.20049810411292,-2.23448973699466,0.233873591272427,-9.55426273157888,1.24466964164171e-21,4.88312715918999e-21,Downregulated,Project_TCGA-BRCA
CLEC5A,323.262060406283,3.25348433456811,0.135005263514084,24.0989443661854,2.5642298926765796e-128,2.0266759499932098e-126,Upregulated,Project_TCGA-BRCA
CLEC6A,7.8770146135712,2.85137076150021,0.275480002694196,10.3505544272317,4.1606932415632105e-25,1.90178069449302e-24,Upregulated,Project_TCGA-BRCA
CLGN,1136.05308570505,2.62343862188734,0.177593168600059,14.7721820752877,2.21426276952512e-49,2.4014909881483003e-48,Upregulated,Project_TCGA-BRCA
CLIC5,551.760017264604,-2.478766169327,0.120772480424957,-20.5242631484016,1.30730224911039e-93,4.6317884767936496e-92,Downregulated,Project_TCGA-BRCA
CLMP,2451.89191385981,-2.4196645738091,0.103397312180865,-23.4016196627681,4.11434839818119e-121,2.6862979742238497e-119,Downregulated,Project_TCGA-BRCA
CLPS,16.7007217839919,3.07424840995154,0.239732385893504,12.823667517818,1.20846272486332e-37,8.89242718235274e-37,Upregulated,Project_TCGA-BRCA
CLPSL1,135.132425311723,2.91990571645724,0.202438321205938,14.4236807490952,3.6722450957315303e-47,3.69724439189639e-46,Upregulated,Project_TCGA-BRCA
CLPSL2,85.6110743625505,3.35819200588814,0.184191576805732,18.2320606844581,2.8728927628843302e-74,6.294569306063751e-73,Upregulated,Project_TCGA-BRCA
CLRN1,2.6186879214154,2.60264394100287,0.32120786615241,8.10267809496276,5.37623561785155e-16,1.6672735779459601e-15,Upregulated,Project_TCGA-BRCA
CLSPN,654.481688062181,2.92864805752413,0.110133018166181,26.5919168137665,8.41862696741152e-156,1.06719763414161e-153,Upregulated,Project_TCGA-BRCA
CMA1,51.7377375401765,-2.89081022546227,0.189629297261515,-15.2445337677732,1.79006139797003e-52,2.12564346783278e-51,Downregulated,Project_TCGA-BRCA
CNGA2,10.9918007451351,4.67514215082914,0.42916127584653,10.8936719456044,1.23555941394809e-27,6.24400488715886e-27,Upregulated,Project_TCGA-BRCA
CNIH2,260.548472165115,3.28882698612044,0.136072312864028,24.1697000432912,4.63520865384837e-129,3.70854685821425e-127,Upregulated,Project_TCGA-BRCA
CNN1,2211.03215465986,-3.16970712432389,0.141594140355448,-22.3858636831079,5.40482585951713e-111,2.79134948226173e-109,Downregulated,Project_TCGA-BRCA
CNTFR,524.959182988719,-2.66128107826933,0.20758269599156,-12.820341626055,1.2614350503014e-37,9.278724586278821e-37,Downregulated,Project_TCGA-BRCA
CNTN5,25.2144063772927,2.48932307084744,0.302431062618507,8.23104296660005,1.85590379814288e-16,5.88394914615331e-16,Upregulated,Project_TCGA-BRCA
CNTNAP2,2190.49616184837,3.9400080618688,0.217264341425568,18.1346282414162,1.6984370538974602e-73,3.65566572945824e-72,Upregulated,Project_TCGA-BRCA
CNTNAP3,98.045611971732,-2.30536341986871,0.174617019022799,-13.2023982127865,8.49856656375539e-40,6.67373356627646e-39,Downregulated,Project_TCGA-BRCA
CNTNAP3B,58.0420646631885,-2.75141002106795,0.167252929152969,-16.450593929817,8.304983494077521e-61,1.23012054454766e-59,Downregulated,Project_TCGA-BRCA
COL10A1,8510.79039629898,7.1050678683042,0.154464767205272,45.9979838564875,0.0,0.0,Upregulated,Project_TCGA-BRCA
COL11A1,11995.3477819212,6.1706895199226,0.175147025921644,35.2314833063919,6.59229698563255e-272,1.6086852719189798e-268,Upregulated,Project_TCGA-BRCA
COL17A1,3640.5856406232,-2.83112136610621,0.207037901944962,-13.674411011269,1.4437152310304898e-42,1.24323814469243e-41,Downregulated,Project_TCGA-BRCA
COL1A1,378277.570351167,2.24441462229851,0.126656781881505,17.720445671818,2.91593071087799e-70,5.60835461455764e-69,Upregulated,Project_TCGA-BRCA
COL22A1,514.676228120964,3.26088507772289,0.191697517551909,17.0105754073727,6.85610892283171e-65,1.1400763065717301e-63,Upregulated,Project_TCGA-BRCA
COL25A1,97.0233609726112,-2.57353777013792,0.158361122201509,-16.2510705554561,2.194977851727e-59,3.1369222270435103e-58,Downregulated,Project_TCGA-BRCA
COL2A1,3369.43408192239,3.59934383211394,0.297285914956017,12.1073473415196,9.65668343455444e-34,6.19309375852075e-33,Upregulated,Project_TCGA-BRCA
COL6A5,15.1667774702007,3.38104748222818,0.260501315382345,12.9790034928066,1.60961129120363e-38,1.2203041408495999e-37,Upregulated,Project_TCGA-BRCA
COL6A6,295.575008640051,-3.20983080120375,0.163129803372175,-19.6765442908101,3.42580112704344e-86,1.01024908764565e-84,Downregulated,Project_TCGA-BRCA
COL9A1,41.8005373581369,2.02571273760617,0.285581276707135,7.09329673486805,1.30954245592017e-12,3.46924790670017e-12,Upregulated,Project_TCGA-BRCA
COMP,7577.92435581171,4.48130533031163,0.16199919981603,27.6625152185981,1.9733829919247898e-168,3.32106748003068e-166,Upregulated,Project_TCGA-BRCA
CORO2B,287.268505819389,-2.37481268702957,0.103273233401834,-22.9954326866985,5.17854658225696e-117,3.0821825115493996e-115,Downregulated,Project_TCGA-BRCA
COX6A2,2.90539519686153,2.35630273018132,0.291083524964253,8.09493677277231,5.72941037102131e-16,1.7734192050591102e-15,Upregulated,Project_TCGA-BRCA
COX6C,24172.1545184587,2.80918169788184,0.143728712912992,19.5450278580204,4.54743260342266e-85,1.3074371028573999e-83,Upregulated,Project_TCGA-BRCA
COX7A1,603.933731552264,-2.50568610732829,0.131456510216827,-19.0609510567058,5.32971669085821e-81,1.3817626724958e-79,Downregulated,Project_TCGA-BRCA
COX7B2,6.77479288350475,5.21793475580211,0.863986780326542,6.03936874338517,1.54718308966909e-09,3.4745321841159405e-09,Upregulated,Project_TCGA-BRCA
CPA1,19.5201526813691,-4.17411760736658,0.217600985797675,-19.1824388665577,5.18884536059699e-82,1.38572693747708e-80,Downregulated,Project_TCGA-BRCA
CPA2,8.37609202462001,-2.38660392669995,0.209694922015762,-11.3813148347033,5.181260903354669e-30,2.88830883367475e-29,Downregulated,Project_TCGA-BRCA
CPA6,149.005882689972,2.58444273057319,0.263393100289105,9.81211249549231,9.98558516710615e-23,4.12655786689767e-22,Upregulated,Project_TCGA-BRCA
CPB1,46345.4311265099,4.39298141682823,0.367072500208815,11.9676124316837,5.25182067763662e-33,3.27663928631582e-32,Upregulated,Project_TCGA-BRCA
CPED1,1103.69081024595,-2.92253986619125,0.126602918435873,-23.0843009173724,6.65757012568836e-118,4.0615338748027596e-116,Downregulated,Project_TCGA-BRCA
CPLX2,133.665188155947,6.20980145481611,0.464211673271695,13.3770902636945,8.23068856779297e-41,6.7089562513759694e-40,Upregulated,Project_TCGA-BRCA
CPM,2376.95798397208,-2.07822417488705,0.111123900411451,-18.701864920077,4.78032223561654e-78,1.1492789493067201e-76,Downregulated,Project_TCGA-BRCA
CPNE7,559.946735273185,2.59098346818493,0.165619303532255,15.644211833558,3.63846100527579e-55,4.6638237521335505e-54,Upregulated,Project_TCGA-BRCA
CR589904.2,44.8999921686959,2.72763170972442,0.287976236444321,9.47172497079218,2.75259962851777e-21,1.06240114566872e-20,Upregulated,Project_TCGA-BRCA
CRABP2,30739.4325129715,2.12679966677253,0.137429261286803,15.475595567192,5.07018614140693e-54,6.31251108753483e-53,Upregulated,Project_TCGA-BRCA
CRACD,380.896287325448,2.66455244279054,0.143992322825814,18.5048229690261,1.88798186088471e-76,4.33613904566957e-75,Upregulated,Project_TCGA-BRCA
CRB2,53.0569222371159,-2.11714946671699,0.139584845348855,-15.1674736711263,5.8069232663295e-52,6.78412663107627e-51,Downregulated,Project_TCGA-BRCA
CRCT1,2.9219862290218,3.71128210622009,0.686151979026751,5.40883393134599,6.34364174038809e-08,1.30084636613294e-07,Upregulated,Project_TCGA-BRCA
CREB3L1,4317.22397465843,2.27298684382405,0.128408373678124,17.7012353534019,4.10209489895027e-70,7.85879260228726e-69,Upregulated,Project_TCGA-BRCA
CREB5,536.543687838435,-2.04208476713179,0.117573545512911,-17.3685735020004,1.4273032163446101e-67,2.54231873991601e-66,Downregulated,Project_TCGA-BRCA
CRHBP,62.5144922151341,-3.90125077700501,0.127277647266924,-30.6514997784599,2.5238242582105004e-206,1.20170968704355e-203,Downregulated,Project_TCGA-BRCA
CRISP1,3.14486726929949,2.54095395083336,0.377237986442201,6.73567891398622,1.6316624933074398e-11,4.0806194202341496e-11,Upregulated,Project_TCGA-BRCA
CRISP3,1089.20507879996,3.62721833073096,0.307220037757321,11.8065812282602,3.60941190622812e-32,2.1862531564810803e-31,Upregulated,Project_TCGA-BRCA
CROCC2,23.2881124994749,2.05465146172015,0.262973121198318,7.81316148341509,5.5771067434057904e-15,1.65692098378889e-14,Upregulated,Project_TCGA-BRCA
CRYAB,7351.30683228962,-2.83034234424928,0.189245945037067,-14.9558942660299,1.42553811076346e-50,1.5957198966929e-49,Downregulated,Project_TCGA-BRCA
CRYBA2,8.74045996770687,3.96202050194299,0.325603700687433,12.1682293339362,4.58929995922841e-34,2.97747802605706e-33,Upregulated,Project_TCGA-BRCA
CRYBG2,184.125719260851,3.22547270324377,0.14693836019666,21.9511957185779,8.43534480382626e-107,4.0560295876920205e-105,Upregulated,Project_TCGA-BRCA
CSAG1,42.5216002709672,8.62112677771565,0.442015633524891,19.5041218541655,1.01281573232878e-84,2.8906708664506597e-83,Upregulated,Project_TCGA-BRCA
CSAG2,2.24741114476616,3.28485791221177,0.519115012123141,6.32780373423792,2.48675151475901e-10,5.83981271155123e-10,Upregulated,Project_TCGA-BRCA
CSAG3,15.6421040941587,5.654992797927,0.444175333224799,12.7314426869918,3.95463717872022e-37,2.86678154485615e-36,Upregulated,Project_TCGA-BRCA
CSF3,27.1452253126406,-3.7115484441835,0.300490401658547,-12.3516372692696,4.7730049626423996e-35,3.21416360402569e-34,Downregulated,Project_TCGA-BRCA
CSMD2,218.998085799467,2.09425594476048,0.136101609350918,15.3874443862067,1.98727543900111e-53,2.4308014486328103e-52,Upregulated,Project_TCGA-BRCA
CSMD3,42.3899223928716,3.72118562747089,0.376223755420315,9.89088427793084,4.5598211555959103e-23,1.91023237338076e-22,Upregulated,Project_TCGA-BRCA
CSN1S1,53.102588520734,-3.50556891094479,0.426524429962003,-8.21891705302105,2.05349003605443e-16,6.4909702855982e-16,Downregulated,Project_TCGA-BRCA
CSRNP3,258.687946046901,-2.33376273875933,0.137497599765808,-16.9731162051868,1.29854640731397e-64,2.13745556185357e-63,Downregulated,Project_TCGA-BRCA
CST1,712.330807506228,6.89859920722966,0.244581154461389,28.2057676210647,4.96869311004789e-175,1.0210402830984701e-172,Upregulated,Project_TCGA-BRCA
CST11,1.19235867837913,2.06474969229799,0.433905825189138,4.75852033421762,1.95017249511215e-06,3.65542654340657e-06,Upregulated,Project_TCGA-BRCA
CST2,148.792389333824,4.75446329294465,0.205262144996369,23.1628841890391,1.07814417337097e-118,6.74600338222695e-117,Upregulated,Project_TCGA-BRCA
CST4,172.886677460947,7.64639492781764,0.323826542395655,23.6126256706752,2.85925879622008e-123,2.00066129820102e-121,Upregulated,Project_TCGA-BRCA
CST5,199.74034188857,6.57960923162838,0.406979654156639,16.1669242293277,8.63006550953468e-59,1.2155565575550899e-57,Upregulated,Project_TCGA-BRCA
CST6,233.439563043839,2.63980302317802,0.186725535673536,14.1373434204166,2.23565952792479e-45,2.11251429352119e-44,Upregulated,Project_TCGA-BRCA
CST9,732.415330823361,2.85265288696887,0.371139639318505,7.68619835975208,1.51571447927299e-14,4.41968305666428e-14,Upregulated,Project_TCGA-BRCA
CST9L,18.8784456501306,2.91780553305906,0.380100260853858,7.67641023582698,1.63608605589475e-14,4.76427088054554e-14,Upregulated,Project_TCGA-BRCA
CSTL1,4.13942930503536,3.05156170599199,0.335087006551502,9.10677419992103,8.48677825129697e-20,3.0812513487412904e-19,Upregulated,Project_TCGA-BRCA
CT45A1,2.29097008113269,3.49464298489682,1.20197195786627,2.90742472153881,0.0036441804276441,0.0053534269176363,Upregulated,Project_TCGA-BRCA
CT45A10,1.77138418321781,3.17691108096619,0.860099724445205,3.69365434108866,0.0002210542375091,0.0003582748712871,Upregulated,Project_TCGA-BRCA
CT83,67.9200136710078,4.61259396541052,0.7011617317117,6.57850215833955,4.7521097646985896e-11,1.15919888574842e-10,Upregulated,Project_TCGA-BRCA
CTAG2,7.26133363641809,2.80979513064987,0.692097005561267,4.05982847501446,4.91087779833883e-05,8.3488771557233e-05,Upregulated,Project_TCGA-BRCA
CTHRC1,5337.10687248494,2.41079797344663,0.103276775272964,23.3430794781771,1.62030212648469e-120,1.03709961026997e-118,Upregulated,Project_TCGA-BRCA
CTNNA2,24.9746043701914,2.20743836717283,0.280117110625031,7.88041245408868,3.2630217596300503e-15,9.78355257126369e-15,Upregulated,Project_TCGA-BRCA
CTXN1,1441.72110214644,2.86251781047041,0.121111557368016,23.6353810707942,1.6686734493542e-123,1.18028416950336e-121,Upregulated,Project_TCGA-BRCA
CWH43,80.8170870862792,2.15418877583629,0.281744376402268,7.6458980418498,2.0749203520423102e-14,6.013449393196271e-14,Upregulated,Project_TCGA-BRCA
CX3CL1,5660.21560559236,-2.40141948125184,0.141763899156513,-16.9395699154732,2.29798522824181e-64,3.76352916323293e-63,Downregulated,Project_TCGA-BRCA
CXCL10,3080.36615289855,3.58226597205014,0.174273653281899,20.5554075707335,6.88496644437843e-94,2.4527064767729098e-92,Upregulated,Project_TCGA-BRCA
CXCL11,824.016943236974,3.72395626335956,0.176983792338104,21.0412276410342,2.7516139317162602e-98,1.08082509406368e-96,Upregulated,Project_TCGA-BRCA
CXCL13,2006.25093375147,2.36202384629946,0.243825987722081,9.68733426804263,3.41320881798926e-22,1.3769924063812e-21,Upregulated,Project_TCGA-BRCA
CXCL17,1332.69653276489,2.4181800810327,0.248014823172517,9.75014335877271,1.84207954260646e-22,7.51537655815327e-22,Upregulated,Project_TCGA-BRCA
CXCL2,290.489614560888,-3.43316093220193,0.181025140796499,-18.9651057145778,3.31360504480596e-80,8.346864217380909e-79,Downregulated,Project_TCGA-BRCA
CXCL9,5937.80887940278,3.14300767557553,0.191118478079635,16.4453364591251,9.057994814464951e-61,1.3396225361211e-59,Upregulated,Project_TCGA-BRCA
CYP1A1,38.7396661043703,-4.00825717842943,0.284642993580099,-14.0816997742173,4.9211711607663205e-45,4.603311135624351e-44,Downregulated,Project_TCGA-BRCA
CYP1A2,1.45850369561917,-2.48112968421278,0.235152031221096,-10.5511726661632,5.01670087965448e-26,2.38229225425966e-25,Downregulated,Project_TCGA-BRCA
CYP21A2,125.501807745567,2.27786476596022,0.17429159806342,13.0692746596504,4.93336788998538e-39,3.79020889210132e-38,Upregulated,Project_TCGA-BRCA
CYP26B1,458.717283724059,-2.1243975698806,0.138548706806539,-15.3332183233365,4.58686061464555e-53,5.55143787471236e-52,Downregulated,Project_TCGA-BRCA
CYP2A6,807.449377268847,2.08479953116538,0.31746112869398,6.56710174169085,5.1303994870147597e-11,1.24929099146192e-10,Upregulated,Project_TCGA-BRCA
CYP2A7,172.254741458285,2.32223532506952,0.339131301477631,6.84759948418591,7.50994658181609e-12,1.9152080623150002e-11,Upregulated,Project_TCGA-BRCA
CYP2B6,11.7781054898273,2.24608556163989,0.272214027401097,8.25117494158508,1.5684475010555002e-16,4.98765794357477e-16,Upregulated,Project_TCGA-BRCA
CYP2F1,6.01518759862795,2.25140679390192,0.308184349326867,7.30538977342431,2.76464140218786e-13,7.574923432071779e-13,Upregulated,Project_TCGA-BRCA
CYSRT1,135.292383793454,2.26948065456183,0.129920931944263,17.4681679125843,2.50407353593352e-68,4.5729208202520407e-67,Upregulated,Project_TCGA-BRCA
DACT2,56.4390184224984,-2.98339312641359,0.213826246154523,-13.9524178161815,3.04118099126326e-44,2.76782915204855e-43,Downregulated,Project_TCGA-BRCA
DAZL,6.2949456666991,2.06540431198901,0.270480984380709,7.63604257326238,2.2400028018203902e-14,6.486107193286521e-14,Upregulated,Project_TCGA-BRCA
DBX2,18.9422603670077,-2.03002633465194,0.166148423138552,-12.2181498704872,2.48679840670443e-34,1.6318412939725698e-33,Downregulated,Project_TCGA-BRCA
DCAF4L2,6.11277038505432,4.09373308089681,0.739211253832847,5.53797450954731,3.05989782834336e-08,6.39359150218549e-08,Upregulated,Project_TCGA-BRCA
DCAF8L2,2.14684741844671,3.34711839969067,0.60156392636899,5.56402778320453,2.63617947226339e-08,5.53251942136377e-08,Upregulated,Project_TCGA-BRCA
DCD,544.352279190117,2.55812811564531,0.465672477028864,5.49340629269518,3.94254344361037e-08,8.17573115638004e-08,Upregulated,Project_TCGA-BRCA
DCDC2C,2.8114127167063,-2.21231296426359,0.228153133590614,-9.69661441614578,3.11669069618763e-22,1.25892894208514e-21,Downregulated,Project_TCGA-BRCA
DCN,45972.1334414355,-2.00492974312396,0.119514858821643,-16.7755688530411,3.6831499734154997e-63,5.798584982340109e-62,Downregulated,Project_TCGA-BRCA
DCT,42.4011369738495,-2.53613257657954,0.234052478917086,-10.8357432842144,2.33064930506034e-27,1.16425117025046e-26,Downregulated,Project_TCGA-BRCA
DDN,27.177331793534,2.24885777249535,0.202265183733218,11.1183631853396,1.02128454416487e-28,5.38997482324588e-28,Upregulated,Project_TCGA-BRCA
DDR2,4474.67256891666,-2.67417403519109,0.103659378570088,-25.7977046754433,9.40885772691475e-147,9.87525379273278e-145,Downregulated,Project_TCGA-BRCA
DDX53,2.02335366775061,2.54454871432629,0.617011426223495,4.12398961539586,3.7236568960092e-05,6.37995698822991e-05,Upregulated,Project_TCGA-BRCA
DEFB126,2.34321737666149,3.31843342338245,0.715806050629228,4.63593933086398,3.5532018029475e-06,6.54145658215212e-06,Upregulated,Project_TCGA-BRCA
DEFB132,119.121022990088,-4.90731245770801,0.229992852373095,-21.336804196625,5.17106302545277e-101,2.15704043553182e-99,Downregulated,Project_TCGA-BRCA
DEGS2,4230.1865766556,2.52059475020435,0.161001349066116,15.6557368296911,3.0357677850278297e-55,3.8964009664242903e-54,Upregulated,Project_TCGA-BRCA
DENND2A,378.642518968646,-2.19284990241335,0.103641065603877,-21.1581180648467,2.32311207181945e-99,9.33164482840728e-98,Downregulated,Project_TCGA-BRCA
DEPDC1,685.585270869834,3.2628402729017,0.126410177509105,25.8115314541559,6.581894256773819e-147,6.94549944220208e-145,Upregulated,Project_TCGA-BRCA
DEPDC1B,351.908036212912,2.93211395259128,0.112317050628239,26.1056886393534,3.14202560995755e-150,3.62950437618884e-148,Upregulated,Project_TCGA-BRCA
DEPP1,5990.54332127892,-2.24433225761914,0.116742204176885,-19.2246863372442,2.3002574267242e-82,6.21961571807616e-81,Downregulated,Project_TCGA-BRCA
DES,308.649741591978,-3.00340813674793,0.229152175515701,-13.1066097452003,3.01790292772122e-39,2.3314404810041e-38,Downregulated,Project_TCGA-BRCA
DGAT2,3010.80036233424,-3.3095154134507,0.151801316029,-21.8016253088245,2.23923189378512e-105,1.04081631024936e-103,Downregulated,Project_TCGA-BRCA
DHRS2,8856.90074045952,2.59905837434161,0.288885754762228,8.99683813236414,2.32311704407635e-19,8.29708945013876e-19,Upregulated,Project_TCGA-BRCA
DHRS7C,0.441194992043749,-2.01986941639245,0.27039597599001,-7.47004244052462,8.016896021624481e-14,2.25903354697103e-13,Downregulated,Project_TCGA-BRCA
DIAPH3,628.460519205462,2.27680254944488,0.112726297540228,20.1976166974913,1.02737376211246e-90,3.38219065496787e-89,Upregulated,Project_TCGA-BRCA
DIO1,694.489091715866,3.50436437902945,0.237305349698429,14.7673214425332,2.3798465130574097e-49,2.5767811219027598e-48,Upregulated,Project_TCGA-BRCA
DIPK2B,1510.78297183439,-2.06228678543211,0.0862440931565046,-23.9122090563321,2.28628657634104e-126,1.7434721305988199e-124,Downregulated,Project_TCGA-BRCA
DISP3,91.8868300586413,2.25769155675677,0.184887386234831,12.21117136617,2.70959742633673e-34,1.77505909251496e-33,Upregulated,Project_TCGA-BRCA
DKK1,343.073365918308,2.1599358804797,0.244637368296642,8.82913307774226,1.0549015044462199e-18,3.67549298051027e-18,Upregulated,Project_TCGA-BRCA
DLGAP2,17.2732229950198,-2.01853911988227,0.144402284275327,-13.9785816409496,2.1064420904163401e-44,1.92970260389995e-43,Downregulated,Project_TCGA-BRCA
DLGAP5,1020.48233807921,3.29398005123698,0.11423285968225,28.8356613009559,7.66594210617801e-183,1.9953936239574303e-180,Upregulated,Project_TCGA-BRCA
DLL3,39.2178674146535,2.78461021881989,0.238423488475065,11.6792612868388,1.62703336960609e-31,9.561392366481061e-31,Upregulated,Project_TCGA-BRCA
DLX2,185.800874997494,2.08811254205541,0.26411988853415,7.90592693963453,2.6594713010483302e-15,8.005890322138091e-15,Upregulated,Project_TCGA-BRCA
DLX4,109.498014823033,2.03179989340624,0.154382986450267,13.1607759386152,1.47562601340622e-39,1.14906944689734e-38,Upregulated,Project_TCGA-BRCA
DLX5,126.66286438953,2.28742551167044,0.18307009787726,12.4948068428087,7.9689601882726e-36,5.55012632163603e-35,Upregulated,Project_TCGA-BRCA
DLX6,36.2075380665611,2.24671328460754,0.284277262853678,7.90324650678784,2.71731451293501e-15,8.17623519135594e-15,Upregulated,Project_TCGA-BRCA
DMBX1,54.7297625208865,3.12715985649468,0.194609905792218,16.0688627013339,4.21753290185739e-58,5.81870511025159e-57,Upregulated,Project_TCGA-BRCA
DMD,1630.10343135403,-3.00893531613184,0.13694782642035,-21.9713988515317,5.40771921577035e-107,2.61310630025418e-105,Downregulated,Project_TCGA-BRCA
DMGDH,122.541636327027,-2.81402471216736,0.106086208298374,-26.5258298633196,4.88191672708626e-155,6.078047321712479e-153,Downregulated,Project_TCGA-BRCA
DMP1,8.85765450662952,3.36436509240703,0.253904286787318,13.2505249713455,4.4805802947096e-40,3.54703521951828e-39,Upregulated,Project_TCGA-BRCA
DMRT1,9.23749658478347,3.22941492754685,0.378360133575539,8.53529386679452,1.39799641800774e-17,4.62584642035175e-17,Upregulated,Project_TCGA-BRCA
DMRT2,72.1210285941024,-2.82507310107913,0.154807528437782,-18.2489387279026,2.10967874279269e-74,4.6431959883651404e-73,Downregulated,Project_TCGA-BRCA
DMRTA2,9.27510059518338,2.70712350537117,0.331872603791937,8.15711653941876,3.4311729165561003e-16,1.07551955165395e-15,Upregulated,Project_TCGA-BRCA
DMRTC2,14.5701760020484,2.11662802578219,0.326933434582846,6.47418649145787,9.532410949206529e-11,2.2897960692803002e-10,Upregulated,Project_TCGA-BRCA
DNAAF3,115.455103209251,2.37663313588805,0.153050833656129,15.5283906602418,2.2290387390141102e-54,2.80562825680422e-53,Upregulated,Project_TCGA-BRCA
DNAAF6,4.00608829276247,2.27697525470744,0.298359056708078,7.63166126019526,2.31747713392052e-14,6.707455686937951e-14,Upregulated,Project_TCGA-BRCA
DNAJC12,2573.0083961232,2.0608039702461,0.174035611504106,11.8412774973786,2.38787716476896e-32,1.45538988481485e-31,Upregulated,Project_TCGA-BRCA
DNASE1L2,82.0949150573594,2.28067431606157,0.135737848843189,16.8020514211649,2.35747505346018e-63,3.7265285824817597e-62,Upregulated,Project_TCGA-BRCA
DNASE1L3,111.375639609654,-2.79048824521326,0.158111631886035,-17.6488485504002,1.0385202380245699e-69,1.96834874628308e-68,Downregulated,Project_TCGA-BRCA
DOCK11,1590.31321772152,-2.32821947048371,0.103648467492815,-22.4626521433624,9.62671670137118e-112,5.0930288196251606e-110,Downregulated,Project_TCGA-BRCA
DOK7,561.564521183714,2.28421247051948,0.190913107077937,11.9646707629508,5.4412986232944694e-33,3.393770981596e-32,Upregulated,Project_TCGA-BRCA
DPEP1,88.6436814130743,2.44019315036447,0.145051749351008,16.8229143135633,1.65798306847031e-63,2.6443746293037197e-62,Upregulated,Project_TCGA-BRCA
DPP6,51.0951283345278,-2.64260229432665,0.227589641206689,-11.6112591079079,3.6125640612062304e-31,2.09769409883605e-30,Downregulated,Project_TCGA-BRCA
DPPA2,1.30656743091593,2.49008937954133,0.853990223861828,2.91582890525479,0.0035474497860355,0.0052219359616185,Upregulated,Project_TCGA-BRCA
DPRX,0.638812542348414,-2.40697291380335,0.249473491560148,-9.64821111353639,5.00206629601663e-22,2.0055522331246e-21,Downregulated,Project_TCGA-BRCA
DPT,1256.90836618866,-3.44632778085542,0.149903056345675,-22.9903770134493,5.8181835251700905e-117,3.45235801757965e-115,Downregulated,Project_TCGA-BRCA
DPYSL5,59.9247231921316,3.77386365163237,0.345281800674162,10.929807607189,8.30242617657119e-28,4.23295805220744e-27,Upregulated,Project_TCGA-BRCA
DQX1,129.747448374876,3.8838759707658,0.194504865362096,19.9680144943185,1.04526580164044e-88,3.28065578450558e-87,Upregulated,Project_TCGA-BRCA
DRC7,14.7251731404135,2.33243112343545,0.220212235021437,10.5917417495372,3.25478550734593e-26,1.5577328432068501e-25,Upregulated,Project_TCGA-BRCA
DRP2,66.022448993346,2.10010423196309,0.118189101749811,17.7690176240506,1.2282282067762299e-70,2.40014725252108e-69,Upregulated,Project_TCGA-BRCA
DSC1,35.3208503455384,-2.66250295558034,0.178140914378071,-14.9460496757622,1.6526635376068e-50,1.84784064038717e-49,Downregulated,Project_TCGA-BRCA
DSPP,2.18937787744146,2.64167400538036,0.360747171895431,7.32278507271597,2.42876634601207e-13,6.67056508256156e-13,Upregulated,Project_TCGA-BRCA
